slip_angle_rad,slip_angle_deg,pacejka_fy_magnitude_over_fz,linear_fy_magnitude_over_fz,linear_error
1.244594289597156234e-01,7.130999999999999339e+00,6.860738741773246829e-01,6.829515582940081098e-01,-3.122315883316573171e-03
1.244646649474716038e-01,7.131299999999998640e+00,6.860723443379306286e-01,6.829497835165126984e-01,-3.122560821417930121e-03
1.244699009352275842e-01,7.131599999999998829e+00,6.860708141974933838e-01,6.829480087390172871e-01,-3.122805458476096696e-03
1.244751369229835647e-01,7.131899999999999018e+00,6.860692837560810053e-01,6.829462339615218758e-01,-3.123049794559129566e-03
1.244803729107395451e-01,7.132199999999998319e+00,6.860677530137621050e-01,6.829444591840264644e-01,-3.123293829735640514e-03
1.244856088984955395e-01,7.132499999999999396e+00,6.860662219706049614e-01,6.829426844065310531e-01,-3.123537564073908257e-03
1.244908448862515199e-01,7.132799999999998697e+00,6.860646906266778533e-01,6.829409096290356418e-01,-3.123780997642211510e-03
1.244960808740075003e-01,7.133099999999998886e+00,6.860631589820491705e-01,6.829391348515402305e-01,-3.124024130508940011e-03
1.245013168617634808e-01,7.133399999999999075e+00,6.860616270367874137e-01,6.829373600740448191e-01,-3.124266962742594522e-03
1.245065528495194612e-01,7.133699999999998376e+00,6.860600947909605285e-01,6.829355852965494078e-01,-3.124509494411120691e-03
1.245117888372754555e-01,7.133999999999999453e+00,6.860585622446372378e-01,6.829338105190539965e-01,-3.124751725583241324e-03
1.245170248250314360e-01,7.134299999999998754e+00,6.860570293978854872e-01,6.829320357415585852e-01,-3.124993656326902070e-03
1.245222608127874164e-01,7.134599999999998943e+00,6.860554962507736665e-01,6.829302609640631738e-01,-3.125235286710492666e-03
1.245274968005433969e-01,7.134899999999999132e+00,6.860539628033699433e-01,6.829284861865677625e-01,-3.125476616802180807e-03
1.245327327882993773e-01,7.135199999999998433e+00,6.860524290557428184e-01,6.829267114090723512e-01,-3.125717646670467254e-03
1.245379687760553578e-01,7.135499999999998622e+00,6.860508950079602375e-01,6.829249366315769398e-01,-3.125958376383297654e-03
1.245432047638113521e-01,7.135799999999998811e+00,6.860493606600905903e-01,6.829231618540815285e-01,-3.126198806009061748e-03
1.245484407515673325e-01,7.136099999999999000e+00,6.860478260122020444e-01,6.829213870765861172e-01,-3.126438935615927228e-03
1.245536767393233130e-01,7.136399999999999189e+00,6.860462910643627676e-01,6.829196122990907059e-01,-3.126678765272061788e-03
1.245589127270792934e-01,7.136699999999998489e+00,6.860447558166409276e-01,6.829178375215952945e-01,-3.126918295045633123e-03
1.245641487148352738e-01,7.136999999999998678e+00,6.860432202691045811e-01,6.829160627440998832e-01,-3.127157525004697902e-03
1.245693847025912682e-01,7.137299999999998867e+00,6.860416844218222288e-01,6.829142879666044719e-01,-3.127396455217756888e-03
1.245746206903472486e-01,7.137599999999999056e+00,6.860401482748615942e-01,6.829125131891090605e-01,-3.127635085752533683e-03
1.245798566781032291e-01,7.137899999999999245e+00,6.860386118282910672e-01,6.829107384116136492e-01,-3.127873416677418028e-03
1.245850926658592095e-01,7.138199999999998546e+00,6.860370750821785935e-01,6.829089636341182379e-01,-3.128111448060355571e-03
1.245903286536151899e-01,7.138499999999998735e+00,6.860355380365923406e-01,6.829071888566228266e-01,-3.128349179969514005e-03
1.245955646413711704e-01,7.138799999999998924e+00,6.860340006916003652e-01,6.829054140791274152e-01,-3.128586612472950002e-03
1.246008006291271647e-01,7.139099999999999113e+00,6.860324630472708352e-01,6.829036393016320039e-01,-3.128823745638831255e-03
1.246060366168831451e-01,7.139399999999999302e+00,6.860309251036718070e-01,6.829018645241365926e-01,-3.129060579535214437e-03
1.246112726046391256e-01,7.139699999999998603e+00,6.860293868608712264e-01,6.829000897466411812e-01,-3.129297114230045196e-03
1.246165085923951060e-01,7.139999999999998792e+00,6.860278483189370391e-01,6.828983149691457699e-01,-3.129533349791269181e-03
1.246217445801510865e-01,7.140299999999998981e+00,6.860263094779374127e-01,6.828965401916503586e-01,-3.129769286287054086e-03
1.246269805679070808e-01,7.140599999999999170e+00,6.860247703379404038e-01,6.828947654141549473e-01,-3.130004923785456583e-03
1.246322165556630612e-01,7.140899999999999359e+00,6.860232308990138472e-01,6.828929906366595359e-01,-3.130240262354311298e-03
1.246374525434190417e-01,7.141199999999998660e+00,6.860216911612257995e-01,6.828912158591640136e-01,-3.130475302061785925e-03
1.246426885311750221e-01,7.141499999999998849e+00,6.860201511246442063e-01,6.828894410816686023e-01,-3.130710042975604068e-03
1.246479245189310026e-01,7.141799999999999038e+00,6.860186107893370133e-01,6.828876663041731909e-01,-3.130944485163822399e-03
1.246531605066869830e-01,7.142099999999998339e+00,6.860170701553721662e-01,6.828858915266777796e-01,-3.131178628694386568e-03
1.246583964944429773e-01,7.142399999999999416e+00,6.860155292228174995e-01,6.828841167491823683e-01,-3.131412473635131200e-03
1.246636324821989578e-01,7.142699999999998717e+00,6.860139879917411809e-01,6.828823419716869569e-01,-3.131646020054223989e-03
1.246688684699549382e-01,7.142999999999998906e+00,6.860124464622108231e-01,6.828805671941915456e-01,-3.131879268019277518e-03
1.246741044577109186e-01,7.143299999999999095e+00,6.860109046342944827e-01,6.828787924166961343e-01,-3.132112217598348458e-03
1.246793404454668991e-01,7.143599999999998396e+00,6.860093625080598834e-01,6.828770176392007230e-01,-3.132344868859160414e-03
1.246845764332228934e-01,7.143899999999999473e+00,6.860078200835750817e-01,6.828752428617053116e-01,-3.132577221869770057e-03
1.246898124209788739e-01,7.144199999999998774e+00,6.860062773609076903e-01,6.828734680842099003e-01,-3.132809276697789969e-03
1.246950484087348543e-01,7.144499999999998963e+00,6.860047343401256548e-01,6.828716933067144890e-01,-3.133041033411165799e-03
1.247002843964908347e-01,7.144799999999999152e+00,6.860031910212968098e-01,6.828699185292190776e-01,-3.133272492077732174e-03
1.247055203842468152e-01,7.145099999999998452e+00,6.860016474044889900e-01,6.828681437517236663e-01,-3.133503652765323721e-03
1.247107563720027956e-01,7.145399999999998641e+00,6.860001034897699190e-01,6.828663689742282550e-01,-3.133734515541664045e-03
1.247159923597587899e-01,7.145699999999998830e+00,6.859985592772074314e-01,6.828645941967328437e-01,-3.133965080474587772e-03
1.247212283475147704e-01,7.145999999999999019e+00,6.859970147668691398e-01,6.828628194192374323e-01,-3.134195347631707484e-03
1.247264643352707508e-01,7.146299999999999208e+00,6.859954699588231009e-01,6.828610446417420210e-01,-3.134425317081079854e-03
1.247317003230267313e-01,7.146599999999998509e+00,6.859939248531367051e-01,6.828592698642466097e-01,-3.134654988890095417e-03
1.247369363107827117e-01,7.146899999999998698e+00,6.859923794498778982e-01,6.828574950867511983e-01,-3.134884363126699824e-03
1.247421722985387060e-01,7.147199999999998887e+00,6.859908337491141816e-01,6.828557203092557870e-01,-3.135113439858394635e-03
1.247474082862946865e-01,7.147499999999999076e+00,6.859892877509136122e-01,6.828539455317603757e-01,-3.135342219153236520e-03
1.247526442740506669e-01,7.147799999999999265e+00,6.859877414553435804e-01,6.828521707542649644e-01,-3.135570701078616018e-03
1.247578802618066474e-01,7.148099999999998566e+00,6.859861948624716987e-01,6.828503959767695530e-01,-3.135798885702145711e-03
1.247631162495626278e-01,7.148399999999998755e+00,6.859846479723659129e-01,6.828486211992741417e-01,-3.136026773091771247e-03
1.247683522373186082e-01,7.148699999999998944e+00,6.859831007850937246e-01,6.828468464217787304e-01,-3.136254363314994187e-03
1.247735882250746026e-01,7.148999999999999133e+00,6.859815533007227462e-01,6.828450716442833190e-01,-3.136481656439427113e-03
1.247788242128305830e-01,7.149299999999999322e+00,6.859800055193204793e-01,6.828432968667879077e-01,-3.136708652532571584e-03
1.247840602005865634e-01,7.149599999999998623e+00,6.859784574409547586e-01,6.828415220892924964e-01,-3.136935351662262228e-03
1.247892961883425439e-01,7.149899999999998812e+00,6.859769090656929746e-01,6.828397473117970851e-01,-3.137161753895889582e-03
1.247945321760985243e-01,7.150199999999999001e+00,6.859753603936028510e-01,6.828379725343016737e-01,-3.137387859301177251e-03
1.247997681638545187e-01,7.150499999999999190e+00,6.859738114247520002e-01,6.828361977568062624e-01,-3.137613667945737816e-03
1.248050041516104991e-01,7.150799999999999379e+00,6.859722621592078129e-01,6.828344229793108511e-01,-3.137839179896961816e-03
1.248102401393664795e-01,7.151099999999998680e+00,6.859707125970379016e-01,6.828326482018154397e-01,-3.138064395222461833e-03
1.248154761271224600e-01,7.151399999999998869e+00,6.859691627383096568e-01,6.828308734243200284e-01,-3.138289313989628404e-03
1.248207121148784404e-01,7.151699999999999058e+00,6.859676125830909132e-01,6.828290986468246171e-01,-3.138513936266296156e-03
1.248259481026344347e-01,7.151999999999999247e+00,6.859660621314488393e-01,6.828273238693292058e-01,-3.138738262119633582e-03
1.248311840903904152e-01,7.152299999999999436e+00,6.859645113834511587e-01,6.828255490918337944e-01,-3.138962291617364286e-03
1.248364200781463956e-01,7.152599999999998737e+00,6.859629603391652619e-01,6.828237743143383831e-01,-3.139186024826878807e-03
1.248416560659023761e-01,7.152899999999998926e+00,6.859614089986584284e-01,6.828219995368429718e-01,-3.139409461815456659e-03
1.248468920536583565e-01,7.153199999999999115e+00,6.859598573619983819e-01,6.828202247593475605e-01,-3.139632602650821447e-03
1.248521280414143370e-01,7.153499999999998415e+00,6.859583054292524018e-01,6.828184499818521491e-01,-3.139855447400252686e-03
1.248573640291703313e-01,7.153799999999999493e+00,6.859567532004879897e-01,6.828166752043566268e-01,-3.140077996131362958e-03
1.248626000169263117e-01,7.154099999999998793e+00,6.859552006757724252e-01,6.828149004268612154e-01,-3.140300248911209735e-03
1.248678360046822922e-01,7.154399999999998983e+00,6.859536478551732097e-01,6.828131256493658041e-01,-3.140522205807405598e-03
1.248730719924382726e-01,7.154699999999999172e+00,6.859520947387577339e-01,6.828113508718703928e-01,-3.140743866887341085e-03
1.248783079801942530e-01,7.154999999999998472e+00,6.859505413265932772e-01,6.828095760943749815e-01,-3.140965232218295711e-03
1.248835439679502474e-01,7.155299999999999550e+00,6.859489876187472301e-01,6.828078013168795701e-01,-3.141186301867660013e-03
1.248887799557062278e-01,7.155599999999998850e+00,6.859474336152869833e-01,6.828060265393841588e-01,-3.141407075902824531e-03
1.248940159434622083e-01,7.155899999999999039e+00,6.859458793162798163e-01,6.828042517618887475e-01,-3.141627554391068777e-03
1.248992519312181887e-01,7.156199999999999228e+00,6.859443247217931194e-01,6.828024769843933361e-01,-3.141847737399783291e-03
1.249044879189741691e-01,7.156499999999998529e+00,6.859427698318940614e-01,6.828007022068979248e-01,-3.142067624996136566e-03
1.249097239067301496e-01,7.156799999999998718e+00,6.859412146466499216e-01,6.827989274294025135e-01,-3.142287217247408115e-03
1.249149598944861439e-01,7.157099999999998907e+00,6.859396591661282017e-01,6.827971526519071022e-01,-3.142506514221099501e-03
1.249201958822421243e-01,7.157399999999999096e+00,6.859381033903959590e-01,6.827953778744116908e-01,-3.142725515984268192e-03
1.249254318699981048e-01,7.157699999999999285e+00,6.859365473195204732e-01,6.827936030969162795e-01,-3.142944222604193705e-03
1.249306678577540852e-01,7.157999999999998586e+00,6.859349909535690237e-01,6.827918283194208682e-01,-3.143162634148155554e-03
1.249359038455100657e-01,7.158299999999998775e+00,6.859334342926087791e-01,6.827900535419254568e-01,-3.143380750683322233e-03
1.249411398332660600e-01,7.158599999999998964e+00,6.859318773367070188e-01,6.827882787644300455e-01,-3.143598572276973258e-03
1.249463758210220404e-01,7.158899999999999153e+00,6.859303200859308003e-01,6.827865039869346342e-01,-3.143816098996166097e-03
1.249516118087780209e-01,7.159199999999999342e+00,6.859287625403475142e-01,6.827847292094392229e-01,-3.144033330908291290e-03
1.249568477965340013e-01,7.159499999999998643e+00,6.859272047000242178e-01,6.827829544319438115e-01,-3.144250268080406308e-03
1.249620837842899818e-01,7.159799999999998832e+00,6.859256465650280798e-01,6.827811796544484002e-01,-3.144466910579679642e-03
1.249673197720459622e-01,7.160099999999998133e+00,6.859240881354261576e-01,6.827794048769529889e-01,-3.144683258473168763e-03
1.249725557598019565e-01,7.160399999999999210e+00,6.859225294112857307e-01,6.827776300994575776e-01,-3.144899311828153188e-03
1.249777917475579370e-01,7.160699999999999399e+00,6.859209703926738566e-01,6.827758553219621662e-01,-3.145115070711690386e-03
1.249830277353139174e-01,7.160999999999998700e+00,6.859194110796575927e-01,6.827740805444667549e-01,-3.145330535190837828e-03
1.249882637230698978e-01,7.161299999999998889e+00,6.859178514723039966e-01,6.827723057669713436e-01,-3.145545705332652986e-03
1.249934997108258783e-01,7.161599999999998190e+00,6.859162915706803476e-01,6.827705309894759322e-01,-3.145760581204415374e-03
1.249987356985818726e-01,7.161899999999999267e+00,6.859147313748534813e-01,6.827687562119805209e-01,-3.145975162872960418e-03
1.250039716863378392e-01,7.162199999999998568e+00,6.859131708848905662e-01,6.827669814344851096e-01,-3.146189450405456611e-03
1.250092076740938196e-01,7.162499999999997868e+00,6.859116101008586597e-01,6.827652066569896983e-01,-3.146403443868961425e-03
1.250144436618498278e-01,7.162799999999999834e+00,6.859100490228247082e-01,6.827634318794942869e-01,-3.146617143330421307e-03
1.250196796496058083e-01,7.163099999999999135e+00,6.859084876508556583e-01,6.827616571019988756e-01,-3.146830548856782706e-03
1.250249156373617887e-01,7.163399999999999324e+00,6.859069259850187894e-01,6.827598823245034643e-01,-3.147043660515325136e-03
1.250301516251177691e-01,7.163699999999999513e+00,6.859053640253808259e-01,6.827581075470080529e-01,-3.147256478372773003e-03
1.250353876128737496e-01,7.163999999999998813e+00,6.859038017720088254e-01,6.827563327695126416e-01,-3.147469002496183776e-03
1.250406236006297300e-01,7.164299999999999002e+00,6.859022392249697342e-01,6.827545579920172303e-01,-3.147681232952503905e-03
1.250458595883857105e-01,7.164599999999998303e+00,6.859006763843304988e-01,6.827527832145218190e-01,-3.147893169808679836e-03
1.250510955761416909e-01,7.164899999999998492e+00,6.858991132501580656e-01,6.827510084370264076e-01,-3.148104813131658020e-03
1.250563315638976714e-01,7.165199999999998681e+00,6.858975498225193812e-01,6.827492336595308853e-01,-3.148316162988495925e-03
1.250615675516536518e-01,7.165499999999997982e+00,6.858959861014812809e-01,6.827474588820354739e-01,-3.148527219445806935e-03
1.250668035394096322e-01,7.165799999999998171e+00,6.858944220871108222e-01,6.827456841045400626e-01,-3.148737982570759542e-03
1.250720395271656404e-01,7.166099999999999248e+00,6.858928577794746184e-01,6.827439093270446513e-01,-3.148948452429967126e-03
1.250772755149216209e-01,7.166399999999999437e+00,6.858912931786397271e-01,6.827421345495492400e-01,-3.149158629090487160e-03
1.250825115026776013e-01,7.166699999999999626e+00,6.858897282846729837e-01,6.827403597720538286e-01,-3.149368512619155069e-03
1.250877474904335818e-01,7.166999999999998927e+00,6.858881630976412236e-01,6.827385849945584173e-01,-3.149578103082806280e-03
1.250929834781895622e-01,7.167299999999999116e+00,6.858865976176112822e-01,6.827368102170630060e-01,-3.149787400548276217e-03
1.250982194659455426e-01,7.167599999999999305e+00,6.858850318446498839e-01,6.827350354395675947e-01,-3.149996405082289286e-03
1.251034554537015231e-01,7.167899999999998606e+00,6.858834657788238642e-01,6.827332606620721833e-01,-3.150205116751680912e-03
1.251086914414575035e-01,7.168199999999998795e+00,6.858818994202001695e-01,6.827314858845767720e-01,-3.150413535623397543e-03
1.251139274292134840e-01,7.168499999999998096e+00,6.858803327688454132e-01,6.827297111070813607e-01,-3.150621661764052561e-03
1.251191634169694644e-01,7.168799999999998285e+00,6.858787658248263197e-01,6.827279363295859493e-01,-3.150829495240370370e-03
1.251243994047254449e-01,7.169099999999998474e+00,6.858771985882097244e-01,6.827261615520905380e-01,-3.151037036119186396e-03
1.251296353924814531e-01,7.169399999999999551e+00,6.858756310590624627e-01,6.827243867745951267e-01,-3.151244284467336065e-03
1.251348713802374335e-01,7.169699999999999740e+00,6.858740632374511481e-01,6.827226119970997154e-01,-3.151451240351432759e-03
